video_id,video_title,channel,source_step,source_step_name,source_position,status,privacy_status,embeddable,upload_status,api_title
XeY58sgY6V0,Algebra Made Simple: Solve 8.1 = 3m + 4.5 in 2 Steps,TabletClass_Math,Year 8_12-13_Spring__Equations and inequalities_4_Form and solve equations,Form and solve equations,current_2,available,public,True,processed,Algebra Made Simple: Solve 8.1 = 3m + 4.5 in 2 Steps
sI_NxXGP1qg,Solving One-Step Equations,Mometrix_Academy,Year 8_12-13_Spring__Equations and inequalities_4_Form and solve equations,Form and solve equations,current_3,available,public,True,processed,Solving One-Step Equations
aQb4cPmvuL8,"7th Grade Math 6.3a, Modeling Two-Step Equations With Algebra Tiles",JoAnn's_School,Year 8_12-13_Spring__Equations and inequalities_5_Solve equations with unknowns on both sides,Solve equations with unknowns on both sides,current_3,available,public,True,processed,"7th Grade Math 6.3a, Modeling Two-Step Equations With Algebra Tiles"
NEW8wARmwTI,"6th Grade Math 11.4a, Using Inequalities to Describe Quantities",JoAnn's_School,Year 8_12-13_Spring__Equations and inequalities_6_Understand and use inequalities,Understand and use inequalities,current_3,available,public,True,processed,"6th Grade Math 11.4a, Using Inequalities to Describe Quantities"
bG9Ufre8QSE,Inequalities on a Number Line | Graphing and Writing,Math_with_Mr._J,Year 8_12-13_Spring__Equations and inequalities_7_Inequalities on a number line,Inequalities on a number line,current_2,available,public,True,processed,Inequalities on a Number Line | Graphing and Writing
sekzIJ60yJs,Adding and Subtracting with Exponents,Mometrix_Academy,Year 8_12-13_Spring__Indices_1_Add and subtract expressions with indices,Add and subtract expressions with indices,current_1,available,public,True,processed,Adding and Subtracting with Exponents
55ReuTDfPKE,Combining Like Terms Algebra,MooMooMath_and_Science,Year 8_12-13_Spring__Indices_1_Add and subtract expressions with indices,Add and subtract expressions with indices,current_3,available,public,True,processed,Combining Like Terms Algebra
6oSdp526HoU,Multiplying and Dividing Powers | GCSE Maths,Mr_Scott_Maths,Year 8_12-13_Spring__Indices_2_Multiply and divide expressions with indices,Multiply and divide expressions with indices,current_1,available,public,True,processed,Multiplying and Dividing Powers | GCSE Maths
XIXed8EQLKg,Exponent Expression Simplification: Part 1 - Combine Rules to Simplify,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Spring__Indices_2_Multiply and divide expressions with indices,Multiply and divide expressions with indices,current_2,available,public,True,processed,Exponent Expression Simplification: Part 1 - Combine Rules to Simplify
BT5hOZ2zWRI,Multiplying and Dividing Expressions with the Same Base (Exponent Rules),Ms.Kero's_Math_Class,Year 8_12-13_Spring__Indices_2_Multiply and divide expressions with indices,Multiply and divide expressions with indices,current_3,available,public,True,processed,Multiplying and Dividing Expressions with the Same Base (Exponent Rules)
tihtM8A1ZIM,Dividing With Exponents - How To Use the Quotient Property of Exponents,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Spring__Indices_4_Subtraction law for indices,Subtraction law for indices,current_1,available,public,True,processed,Dividing With Exponents - How To Use the Quotient Property of Exponents
6J0ADlYx-Ak,Laws Of Exponents / Powers / Indices,Minity_Maths,Year 8_12-13_Spring__Indices_4_Subtraction law for indices,Subtraction law for indices,current_3,available,public,True,processed,Laws Of Exponents / Powers / Indices
yy3oNUTNqPc,Multiplying & Dividing Powers,"Algebra,_Simplified_with_Ms._Mac_(with_Ms._Mac)",Year 8_12-13_Spring__Indices_5_Addition and subtraction laws for indices,Addition and subtraction laws for indices,current_2,available,public,True,processed,Multiplying & Dividing Powers
-zUmvpkhvW8,Math Antics - Intro To Exponents (aka Indices),mathantics,Year 8_12-13_Spring__Indices_6_Powers of powers E,Powers of powers E,current_2,available,public,True,processed,Math Antics - Intro To Exponents (aka Indices)
wSracfsnFI8,Negative Exponents | How to Solve Negative Exponents,Math_with_Mr._J,Year 8_12-13_Spring__Indices_7_Negative indices E,Negative indices E,current_2,available,public,True,processed,Negative Exponents | How to Solve Negative Exponents
bIFdW0NZ9W4,Evaluating fractional exponents: fractional base | Algebra I | Khan Academy,Khan_Academy,Year 8_12-13_Spring__Indices_8_Fractional indices E,Fractional indices E,current_2,available,public,True,processed,Evaluating fractional exponents: fractional base | Algebra I | Khan Academy
Kh-euMm_6Is,Percentage Change - GCSE Maths,1st_Class_Maths,Year 8_12-13_Spring__Percentages_10_Percentage change,Percentage change,current_1,available,public,True,processed,Percentage Change - GCSE Maths
DGowxLH8y6M,GCSE Maths from Scratch 5.06 Finding the Percentage Change,TLMaths,Year 8_12-13_Spring__Percentages_10_Percentage change,Percentage change,current_2,available,public,True,processed,GCSE Maths from Scratch 5.06 Finding the Percentage Change
5nZEUpZX_P0,Math Antics - Calculating Percent Change,mathantics,Year 8_12-13_Spring__Percentages_10_Percentage change,Percentage change,current_3,available,public,True,processed,Math Antics - Calculating Percent Change
dIeb2ryQ1ko,GCSE Maths - Reverse Percentages - Calculating The Cost Before The Discount (2026/27 exams),Cognito,Year 8_12-13_Spring__Percentages_11_Find the original value given a percentage,Find the original value given a percentage,current_1,available,public,True,processed,GCSE Maths - Reverse Percentages - Calculating The Cost Before The Discount (2026/27 exams)
Kw2eCs--1Lc,"Repeated percentage change, interest and exponential change: Edexcel GCSE Maths Revision",Math_Revision_LM,Year 8_12-13_Spring__Percentages_3_Use multipliers to calculate percentages,Use multipliers to calculate percentages,current_3,available,public,True,processed,"Repeated percentage change, interest and exponential change: Edexcel GCSE Maths Revision"
Xgy5JUVtMtw,"7th Grade Math 5.1c, Using Percent of Change",JoAnn's_School,Year 8_12-13_Spring__Percentages_4_Convert between percentages and decimals greater than 1,Convert between percentages and decimals greater than 1,current_2,available,public,True,processed,"7th Grade Math 5.1c, Using Percent of Change"
FhpuyU0tn0o,How to Convert Fractions to Percents | Practice Problems Included,Math_with_Mr._J,Year 8_12-13_Spring__Percentages_8_Express one number as a fraction or a percentage of another no calculator,Express one number as a fraction or a percentage of another no calculator,current_1,available,public,True,processed,How to Convert Fractions to Percents | Practice Problems Included
48L3fL-doec,"6th Grade Math 8.1b, Connecting Fractions and Percents",JoAnn's_School,Year 8_12-13_Spring__Percentages_8_Express one number as a fraction or a percentage of another no calculator,Express one number as a fraction or a percentage of another no calculator,current_2,available,public,True,processed,"6th Grade Math 8.1b, Connecting Fractions and Percents"
YLOVWwaydok,Converting Decimals to Fractions and Percentage,Mometrix_Academy,Year 8_12-13_Spring__Percentages_8_Express one number as a fraction or a percentage of another no calculator,Express one number as a fraction or a percentage of another no calculator,current_3,available,public,True,processed,Converting Decimals to Fractions and Percentage
cz4nPSA9rlc,Continuous vs Discrete Data,The_Organic_Chemistry_Tutor,Year 8_12-13_Spring__Types of data_1_Averages and range,Averages and range,current_3,available,public,True,processed,Continuous vs Discrete Data
1jaesFTfuFY,Outliers - How To Calculate and Handle Outliers in Data,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Spring__Types of data_3_Choose the most appropriate average,Choose the most appropriate average,current_1,available,public,True,processed,Outliers - How To Calculate and Handle Outliers in Data
rvrJenFJhbs,"Outliers, Box Plots and Cumulative Frequency - Year 1 Statistics [A-level]",1st_Class_Maths,Year 8_12-13_Spring__Types of data_3_Choose the most appropriate average,Choose the most appropriate average,current_2,available,public,True,processed,"Outliers, Box Plots and Cumulative Frequency - Year 1 Statistics [A-level]"
-eWfTB5Soao,"7th Grade Math 10.2d, Using Proportions to Make Inferences",JoAnn's_School,Year 8_12-13_Spring__Types of data_3_Choose the most appropriate average,Choose the most appropriate average,current_3,available,public,True,processed,"7th Grade Math 10.2d, Using Proportions to Make Inferences"
0OTWzwAcyEU,"Measures of Central Tendency - Understanding Mean, Median, and Mode",Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Spring__Types of data_4_Compare distributions using averages and the range,Compare distributions using averages and the range,current_1,available,public,True,processed,"Measures of Central Tendency - Understanding Mean, Median, and Mode"
2YtYsaKelmY,How to Make a Grouped Frequency Table (Grouped Frequency Distribution Table) | Math with Mr. J,Math_with_Mr._J,Year 8_12-13_Spring__Types of data_7_Represent and interpret continuous data grouped into,Represent and interpret continuous data grouped into,current_1,available,public,True,processed,How to Make a Grouped Frequency Table (Grouped Frequency Distribution Table) | Math with Mr. J
rK8eNsnF8H8,Data Handling |Grouping Data | Grouped Frequency Distribution |#ncert |#class8 |#chapter5  #tys,Teachyousmart_,Year 8_12-13_Spring__Types of data_7_Represent and interpret continuous data grouped into,Represent and interpret continuous data grouped into,current_2,available,public,True,processed,Data Handling |Grouping Data | Grouped Frequency Distribution |#ncert |#class8 |#chapter5  #tys
1x3s29sAksU,"The Ultimate Angles Guide: Types, Rules & Key Facts",Minity_Maths,Year 8_12-13_Summer__Angles in parallel lines and polygons_10_Interior angles of a regular polygon,Interior angles of a regular polygon,current_2,available,public,True,processed,"The Ultimate Angles Guide: Types, Rules & Key Facts"
5VvPifrms1A,Proof that a Triangle is 180°,Mometrix_Academy,Year 8_12-13_Summer__Angles in parallel lines and polygons_11_Prove simple geometric facts  E,Prove simple geometric facts  E,current_2,available,public,True,processed,Proof that a Triangle is 180°
z2xCSwcOGJY,Angles in a parallelogram,MooMooMath_and_Science,Year 8_12-13_Summer__Angles in parallel lines and polygons_7_Find unknown lengths and angles in special quadrilaterals,Find unknown lengths and angles in special quadrilaterals,current_3,available,public,True,processed,Angles in a parallelogram
xvaYbS3iggs,Find the sum of the interior angles for polygons (shapes),MooMooMath_and_Science,Year 8_12-13_Summer__Angles in parallel lines and polygons_9_Interior angles of a polygon,Interior angles of a polygon,current_3,available,public,True,processed,Find the sum of the interior angles for polygons (shapes)
d3qMfo5EBcU,Area and Circumference - GCSE Maths,1st_Class_Maths,Year 8_12-13_Summer__Circles_4_Perimeter of parts of a circle,Perimeter of parts of a circle,current_1,available,public,True,processed,Area and Circumference - GCSE Maths
SJAIheSLV3I,How To Calculate The Perimeter of a Semicircle,The_Organic_Chemistry_Tutor,Year 8_12-13_Summer__Circles_4_Perimeter of parts of a circle,Perimeter of parts of a circle,current_2,available,public,True,processed,How To Calculate The Perimeter of a Semicircle
ybqHUv8cLVk,Finding perimeter of shape with arcs | Geometry (TX TEKS) | Khan Academy,Khan_Academy,Year 8_12-13_Summer__Circles_4_Perimeter of parts of a circle,Perimeter of parts of a circle,current_3,available,public,True,processed,Finding perimeter of shape with arcs | Geometry (TX TEKS) | Khan Academy
RaqC4SG33cc,"Grade 7 Math #9.2d, Compare the area of two circles",JoAnn's_School,Year 8_12-13_Summer__Circles_7_Area and circumference of a circle,Area and circumference of a circle,current_3,available,public,True,processed,"Grade 7 Math #9.2d, Compare the area of two circles"
nh56seaS6iA,Finding perimeter of shape with semicircles | Geometry (TX TEKS) | Khan Academy,Khan_Academy,Year 8_12-13_Summer__Circles_8_Perimeter of compound shapes with circles,Perimeter of compound shapes with circles,current_2,available,public,True,processed,Finding perimeter of shape with semicircles | Geometry (TX TEKS) | Khan Academy
D_cqAvx4zLU,"7th Grade Math 11.1b, Compare Dot Plots Visually",JoAnn's_School,Year 8_12-13_Summer__Graphs and charts_7_Compare distributions using graphs,Compare distributions using graphs,current_2,available,public,True,processed,"7th Grade Math 11.1b, Compare Dot Plots Visually"
vV7C7bXm4VI,Math Antics - Number Patterns,mathantics,Year 8_12-13_Summer__Sequences_2_Generate a sequence given a simple algebraic rule,Generate a sequence given a simple algebraic rule,current_1,available,public,True,processed,Math Antics - Number Patterns
ly6ZbZkUMhA,The nth Term Made Simple (With Examples),Maths_with_Mrs_B,Year 8_12-13_Summer__Sequences_3_nth term of a linear sequence,nth term of a linear sequence,current_1,available,public,True,processed,The nth Term Made Simple (With Examples)
18QmGjau-nU,Find ANY Term of an Arithmetic Sequence | HS.F-LE.A.1 #fallintoshorts,The_Magic_of_Math,Year 8_12-13_Summer__Sequences_3_nth term of a linear sequence,nth term of a linear sequence,current_2,available,public,True,processed,Find ANY Term of an Arithmetic Sequence | HS.F-LE.A.1 #fallintoshorts
q-f20mp8nZM,Frequency trees - GCSE Probability,Churchill_Academy_Maths,Year 8_12-13_Summer__Tables and probability_11_Probabilities from frequency trees,Probabilities from frequency trees,current_3,available,public,True,processed,Frequency trees - GCSE Probability
u-KJ8SqgXzg,Probability for Kids | Elementary Math Lesson,Homeschool_Pop,Year 8_12-13_Summer__Tables and probability_1_Probability vocabulary,Probability vocabulary,current_1,available,public,True,processed,Probability for Kids | Elementary Math Lesson
hiSOjY1bA7Q,The Probability Line | Understanding Probability | Math with Mr. J,Math_with_Mr._J,Year 8_12-13_Summer__Tables and probability_2_The probability scale,The probability scale,current_2,available,public,True,processed,The Probability Line | Understanding Probability | Math with Mr. J
ur_hHjLrBNo,Probability - Corbettmaths,corbettmaths,Year 8_12-13_Summer__Tables and probability_3_Probability of a single event ​,Probability of a single event ​,current_3,available,public,True,processed,Probability - Corbettmaths
af_OfEuM0po,Experimental Probability - Using Data to Predict Outcomes,Miacademy_&_MiaPrep_Learning_Channel,Year 8_12-13_Summer__Tables and probability_5_Probability experiments,Probability experiments,current_1,available,public,True,processed,Experimental Probability - Using Data to Predict Outcomes
YP6y9KstyMM,What is Experimental Probability? | Math with Mr. J,Math_with_Mr._J,Year 8_12-13_Summer__Tables and probability_5_Probability experiments,Probability experiments,current_2,available,public,True,processed,What is Experimental Probability? | Math with Mr. J
-UmV87B2E1Q,"Grade 6 Math #8.3, Comparing Experimental and Theoretical probability",JoAnn's_School,Year 8_12-13_Summer__Tables and probability_5_Probability experiments,Probability experiments,current_3,available,public,True,processed,"Grade 6 Math #8.3, Comparing Experimental and Theoretical probability"
